nombre,postal,calle,cocina,lat,lon,wheelchair
Sushi Sensei Buffet Libre,,Calle de la Concepción Jerónima,,40.4137855,-3.7070893,
In-Pulso Restaurante,28045,Calle de Ariel,regional;spanish,40.3925464,-3.680149,
Eccolo,,Calle de Embajadores,italian_pizza;italian,40.4090951,-3.7056015,
Chikinmos,28001,Calle del General Díaz Porlier,,40.4283489,-3.6768336,
Paellitas Tradición,,,spanish,40.4326479,-3.697984,
BASMATI Indian Restaurant,,,indian,40.430296,-3.7050369,
Salutteria,28010,Calle de Francisco de Rojas,italian,40.4302212,-3.7000241,
Cevichería Mi Peru,,,peruvian,40.4293562,-3.719729,
Puntobásico,,,,40.4296545,-3.7188173,
El Gaucho,,,argentinian,40.4198218,-3.7072301,
Revoltosa,28012,Calle del Prado,,40.4145549,-3.6997005,
Bestial,28012,Calle del Prado,,40.4145192,-3.6999024,
La Niña,,,,40.4275464,-3.6857857,
Carmen Bar,,,,40.4279812,-3.6862846,
Portuquesa,,,portuguese,40.4262844,-3.7150794,
Jenkin's,,,burger,40.4484855,-3.6958969,
el chararrito,,,mexican,40.4155112,-3.6988769,
La Cabaña Argentina,,,,40.4155959,-3.6988716,
Bombilla,,,,40.4149758,-3.7010223,
Terezza,,,venezuelan,40.4153126,-3.6989023,
Santanera,,,,40.4149922,-3.7009136,
Cuadrilla,,Avenida de Alberto Alcocer,,40.4589066,-3.6837811,
Spiga,28007,Calle Luis Mitjans,coffee_shop;regional,40.403664,-3.6696497,
El Rincón de Pacífico,28007,Calle de Valderribas,international,40.4029035,-3.6724792,
Beirut,,,lebanese;arab,40.4064699,-3.7016712,
Ipuzcoa Gourmet,,Calle de Vallehermoso,,40.4403476,-3.7080228,no
Calisto,,,,40.432748,-3.6929253,
Casa Ecuador,,,,40.4054324,-3.6944481,
La Casina III,,,spanish,40.4054136,-3.6941738,
El K-pricho,,,,40.392693,-3.7253929,yes
BB&πK,,,,40.3954498,-3.720409,no
El Sabroso,,,,40.3960509,-3.718624,no
La Raquetista en La Habana,,Calle de Juan Bravo,spanish,40.4326651,-3.6771134,
Paellitas Tradición,,,spanish,40.4561175,-3.6939486,
Enriquetados,,,spanish,40.3966301,-3.7172606,no
Casa Enriqueta,,,spanish,40.3964086,-3.7174512,no
Restaurante Haramboure,28006,Calle de Maldonado,french;regional,40.4339449,-3.6859003,yes
Un arábigo en Madrid,,,,40.4051044,-3.6827021,
Varro,,,,40.4375003,-3.6865138,
,,,,40.4232395,-3.7014947,
Ristorante Baldoria,,,italian,40.4294985,-3.6707425,
Banibanoo,,,iranian,40.4289448,-3.6707193,
Foster's Hollywood,,,american,40.4237609,-3.6751646,
La Devina de Goya,,,,40.4248012,-3.6724584,
La Levatera,,,,40.4247709,-3.672238,
Malafemmena,,,,40.4264613,-3.6682804,
Romea,,,,40.4269701,-3.6680647,
That’s Amore,,,pizza,40.4219141,-3.6990439,
Taberna Orgullosa,,,,40.4312964,-3.664424,
,,,,40.4249158,-3.7020942,
El Rincón de Anita,,Calle de Víctor de la Serna,,40.4518945,-3.6740448,
Honest Greens,,Calle de Puerto de Somport,organic,40.4959032,-3.6686933,
Didedas,,Calle del Doctor Fourquet,georgian,40.4071031,-3.6991847,
Chambao Madrid,,Paseo de la Castellana,,40.4268562,-3.6894922,
Marzeah,28002,Calle del Príncipe de Vergara,,40.4490726,-3.6770067,
Marisquería WowCrab,,Calle de Bravo Murillo,seafood,40.4464482,-3.7041594,
Tierra Burrito Bar,28012,Calle de Espoz y Mina,burrito,40.4159915,-3.7023905,
La Gloria,28014,,spanish,40.4080712,-3.6897031,
Bistronómika,,Calle de Ibiza,spanish,40.4179866,-3.6734027,
La Cocina de Frente,,,spanish,40.4180066,-3.6738311,
Meson El Espín,,,spanish,40.417992,-3.6734978,
Cherry Pecas,,Paseo de San Francisco de Sales,mexican,40.4410423,-3.7153235,
Avanty s,28001,Calle del General Pardiñas,,40.4254581,-3.6787007,
La Cochinita Loca - Pau Carabanchel,,,,40.3655,-3.76312,
Verace Pizza,28028,Calle Brescia,italian;pizza,40.436354,-3.6645786,
KUMŪ,28041,Calle de Pan y Toros,,40.3604201,-3.6949644,
Taquería Polanco,28009,Calle de Ibiza,,40.4181189,-3.6765825,
Tu Pasta,28009,Avenida de Menéndez Pelayo,,40.418931,-3.6787645,
Lunática,,Calle de Cea Bermúdez,,40.4389133,-3.714687,no
Zoko,28009,Avenida de Menéndez Pelayo,,40.4189083,-3.678761,
Arzábal,,,,40.4204232,-3.6793161,
Urumea-2,,Calle de la Cebada,,40.4106677,-3.710064,no
Pisco & Lima,,Calle de la Cebada,peruvian,40.4107253,-3.7098272,no
Case de Diego,,,,40.4142842,-3.6987945,
Belli di mamma,,Calle de Manuel Fernández y González,,40.4152077,-3.6991084,
Ramen Shifu,28014,Paseo del Prado,japanese,40.4103433,-3.6928276,
La Cantina,,,,40.443086,-3.6873923,
Pomodoro e Basilico,,,pizza,40.3974873,-3.7034743,
La Vegana de Madrid,,,,40.4573259,-3.6514291,
Kichi,,,japanese,40.4567685,-3.6538755,
El Alcázar,,Calle de Toledo,,40.409916,-3.7096047,
Adil Doner Kebab,,Calle de los Hermanos Machado,turkish,40.4308754,-3.6488205,
Le coq,28050,Calle Viloria de la Rioja,,40.5057704,-3.6746162,
Ramen Kagura,28050,Calle Viloria de la Rioja,ramen,40.5054628,-3.674454,
Raymi,,,peruvian,40.4241492,-3.7009395,
Pizza Hut,,Calle de Gerona,pizza,40.4150734,-3.7065683,no
Los Más Canalla,,Calle de Vallehermoso,,40.4375132,-3.7082512,no
Chorney's,,Calle de Vallehermoso,,40.4383123,-3.7081943,limited
Sagredo,,,spanish,40.4070576,-3.6758586,
Sushi 8,,,sushi,40.4300448,-3.649378,
Mother India,,Calle de Francisco Villaespesa,indian,40.4287724,-3.6471608,
Nazca Restaurante,,Calle de Francisco Villaespesa,peruvian,40.4289823,-3.6454172,
Arzabal,,,,40.4938287,-3.5676215,
Tony Romas,,,,40.4950385,-3.5676715,
La Gilderis,,Calle de Calatrava,,40.4091672,-3.7115493,
Sukaldea,,Calle del Doctor Drumen,,40.4088968,-3.6929697,
Pantín Grill,,,burger,40.4156501,-3.6996476,
Mu! El Placer de la Carne,,Calle de la Victoria,argentinian;steak_house,40.415784,-3.7017531,
Cesar's burgers,,Calle de San Lucas,burger,40.4237918,-3.6961862,
Don Panko Katsu House,,Calle de María de Guzmán,japanese,40.4441918,-3.6985844,
K.A,,Calle de Grafal,thai,40.4133049,-3.7080796,
Mezza & Co,,Calle de Zurbano,lebanese,40.4374926,-3.6928526,no
Restaurante Lana,28003,Calle de Ponzano,argentinian;steak_house,40.4412867,-3.6992035,
Centro,,,chinese,40.3622698,-3.7602191,
El portón,,,,40.3620539,-3.7602412,
Kazu,28004,Calle de Pelayo,,40.4243527,-3.697413,
Go Sushing,,,sushi,40.3616501,-3.7560028,
La fábula,,,pizza,40.3681727,-3.7579223,
100 Montaditos,,,sandwich,40.3623187,-3.760616,
Distrito Vegano,28012,Calle del Conde de Romanones,,40.41323,-3.7051202,
Premier Burger Joint,,Calle de Gaztambide,,40.4367028,-3.7154927,limited
La Sana,,Calle de José Abascal,,40.4380244,-3.6940565,limited
Restaurante Nunuka - Bistró Madrid,28004,Calle de la Libertad,,40.4208797,-3.6974647,
Beirut,,Calle de Miguel Servet,,40.4069083,-3.7010602,no
Malocchio,28020,Calle de Julián Besteiro,pizza,40.4543301,-3.6955516,
Allô Pizza,28036,Calle del Doctor Fleming,pizza,40.4597465,-3.6881688,
Pa-bú,,,,40.4564632,-3.6890776,
Los Gallegos,,,,40.4714189,-3.5813647,
La Latina,,,,40.473393,-3.5818965,
Restaurante La Pirámide,,,,40.489768,-3.6881215,
Restaurante Green Marta II,,,,40.4908458,-3.6871073,
Bocata,,,,40.4863173,-3.6923477,
Nepali kathmandu tandoori house,,,indian,40.4703698,-3.5803382,
Pizzería UR,,,,40.4912511,-3.6914468,
Café Kundera,,,,40.4907703,-3.6904406,
La panocha,,,,40.4865152,-3.6924918,
Restaurante Persimmons,28004,Calle de Doña Bárbara de Braganza,georgian,40.4236415,-3.6939318,
Doña Cucha,28038,Calle de Benjamín Palencia,peruvian,40.394506,-3.6440575,
Las Casas,,,,40.4512883,-3.594986,
Taberna Casachica,28050,Avenida Camino de Santiago,,40.5046245,-3.6735236,
Gallinejas y Entresijos,,,,40.3946055,-3.6444665,
El rinkuncito asturiano,,,,40.3946952,-3.6446458,
Sobre el Cielo Madrid,,,,40.3945449,-3.6442975,
Asador Castellano,,Calle de Toledo,,40.4092051,-3.7099576,no
Ala Madrid,,Calle de Toledo,,40.4090686,-3.7100667,no
Oso Rojo,,Calle de Atocha,,40.4098953,-3.6935823,limited
JUNK,28006,Calle del Conde de Peñalver,burger,40.4279981,-3.6756379,
Gracias Padre,28006,Calle de José Ortega y Gasset,mexican,40.430073,-3.6756298,
Chona La Patrona Tacos & Tragos,28006,Calle del Conde de Peñalver,mexican,40.4304657,-3.6750814,
Transmontana,28045,Calle Zinc,spanish,40.3919421,-3.6921812,
Restaurante Pastrana,,,,40.3935378,-3.6429769,
Catire Bello Sushi,,,,40.3941001,-3.6425311,
Restaurante PAROLE - Pizzería Italiana,28003,C/ de Ponzano,italian,40.4453004,-3.6989086,
Cañas Y Barro,,Avenida de Filipinas,,40.4394099,-3.7114639,no
Vainita con Tostón,28045,Calle Bolívar,caribbean,40.3920867,-3.6925494,
La Barrika de Bilbao,,,,40.4950363,-3.6589468,
Kebab D'Zaman,,,,40.3949424,-3.6451563,
La Guisandera de Piñera,,,,40.4622816,-3.6925814,
Casa Longinos,,Paseo del General Martínez Campos,,40.4353192,-3.6904661,limited
Cala,,Calle de Joaquín María López,,40.437793,-3.7146487,no
Okuno,,Calle de Cea Bermúdez,sushi,40.4388134,-3.7122579,no
La Rasilla,,Calle de Blasco de Garay,,40.4390467,-3.710862,limited
telepizza,,Calle de Cea Bermúdez,,40.4390331,-3.7105765,no
Andes,,Calle de Cea Bermúdez,,40.4390213,-3.7102617,no
Yugo The Bunker,,Calle de San Blas,,40.4106458,-3.6946511,no
Best,,,,40.4297193,-3.6749267,
Restaurante La Charlona,,,,40.4298797,-3.6779636,
Casa MarTha,,,,40.429684,-3.6741288,
Straperlo,,,spanish,40.5080578,-3.6945062,
Arroces y Asados Dalia,28049,,spanish,40.5071443,-3.6944768,
La Cocina de Rafa,,,spanish,40.5023669,-3.6907718,
Papalaguinda,,,,40.3913424,-3.6415372,
100 Montaditos,,,sandwich,40.3859201,-3.7636646,yes
Los Arroces de la Finca,,,,40.4712461,-3.5826265,
Zuma,,Paseo de la Castellana,japanese,40.4262959,-3.6896521,
Fatiga,,,,40.428589,-3.6748919,
Casa Vila de Cruces,,,,40.4285908,-3.6750017,
Kokoro,,,,40.4285869,-3.6747957,
Come,,Calle de Donoso Cortés,,40.4366279,-3.7161733,
Hermanos Vinagre,28004,Calle de Narváez,,40.4189233,-3.6763944,
Street Deli,,,,40.5011051,-3.6636392,
El Central,,,,40.5016652,-3.6636138,
Bar Nuevo M40,28033,Calle de Santa Susana,,40.4802076,-3.6480436,
The Village,,,,40.5016496,-3.6640405,
La Venganza De Malinche,,Calle de Bravo Murillo,mexican,40.4370585,-3.7038719,limited
Lamonarracha,28003,Calle de Alonso Cano,japanese,40.4401955,-3.6977501,
Cervecería Restaurante la Cibeles,,,,40.4436551,-3.6447202,
TGB,,Avd Monasterio de El Escorial,,40.5098246,-3.6930005,
Fosters Hollywood,,Avd Monasterio de Arlanza,,40.5100499,-3.6900447,
Albariño,,,,40.4721981,-3.5815171,
Shanghai Station,,,,40.4438309,-3.6440477,
Zipolite,,Calle de Calatrava,,40.4093179,-3.7116574,no
La Mítica,,Calle de Cea Bermúdez,,40.4390316,-3.7105317,limited
Fortunata,28007,Calle de Juan Esplandiú,regional,40.4177288,-3.664754,
Restaurante Antoñita,,Garcilaso  ,,40.4313688,-3.6997003,
Cafetería restaurante Caja de Socorro,,,,40.3589309,-3.6621967,
EME Street Food,,Calle de Cea Bermúdez,burger,40.438667,-3.708653,no
Hurra,,Calle de Vallehermoso,,40.4384478,-3.7084387,limited
Rincón Latino,,,,40.4322182,-3.642872,
Panamera,,,,40.4400838,-3.6944873,
Na Num Madrid,28004,Calle de la Libertad,korean,40.4207196,-3.6973434,
Restaurante Adrián,,,,40.5210853,-3.7771448,
Restaurante Despecho Madrid,28020,Calle de Hernani,,40.4481581,-3.6959855,
Torrenostra,,,,40.4442205,-3.6958738,
Kiosco Bellas artes,,,,40.4401452,-3.6903411,
Fogón El Caleyo,,,,40.3756986,-3.6438896,
Pasta & Pizza Bar,,Calle de Sánchez Bustillo,,40.4089745,-3.6935282,no
Wrapipans,,Calle de Atocha,,40.4093655,-3.6931392,limited
Tako - Away,,Calle de Atocha,,40.4095644,-3.6936115,limited
Un sabor excepcional,,,,40.4134972,-3.6906501,
Restaurante Xidada,,Calle de Isabelita Usera,chinese,40.3846996,-3.707876,
Bicai,,,,40.4508144,-3.6932528,
Parrilla Argentina Santa Cruz,,,,40.385792,-3.7409566,
El Patio de La Tomasa,,Calle de Ponzano,regional,40.4388885,-3.6991937,
Casa Patillas,,Calle de Santa Engracia,,40.438655,-3.7001281,
La Pecora Nera,28052,Calle de Victoria Kent,pizza,40.4022632,-3.5646447,
Sana Vegetariana,,,,40.4141431,-3.72544,limited
Goiko,,,burger,40.4501268,-3.6507383,
Más Sushi,,,asian,40.3728785,-3.7417557,yes
La Fontaine,,,crepe,40.4501004,-3.6507218,
barbonsai,28045,Calle del Rodio,,40.3906154,-3.691743,
Los Metales Bar & Kitchen,28045,Calle Bolívar,,40.3924353,-3.6908882,
Restaurante El Malecón,28045,Calle de la Antracita,,40.3899233,-3.6908597,
Restaurante Kujira,28045,Calle de la Antracita,sushi,40.3902374,-3.6899261,
Cantina Canalla Antracita,28045,Calle de la Antracita,mexican,40.390301,-3.6897135,
Sushi Mix Arganzuela,28045,Calle del Plomo,sushi,40.3935533,-3.6905924,
Mezcal,,,mexican,40.406527,-3.6778097,
Restaurante Lur,28045,Calle Bolívar,,40.3922759,-3.6919376,
El puente,,,,40.3984753,-3.6686402,
Divino Tinto,28045,Calle del Hierro,,40.3917439,-3.6913911,
Casa Lautrec,28045,Calle del Hierro,,40.3913653,-3.6914084,
Ginos,,,italian,40.3928173,-3.6784386,
Sisapo,28010,Calle de Trafalgar,,40.4318408,-3.7004369,
Pattaya,,,thai,40.4372492,-3.7152558,limited
La Perla Ecuatoriana,,Calle de Teruel,ecuatorian,40.4516939,-3.7023082,
Ortiz,,,sushi,40.4516914,-3.7029036,
Filippo,,Calle de Diego de León,pizza,40.4351183,-3.6837743,
Albania,,,,40.4121062,-3.7030965,
About Voodoo,,,,40.4090204,-3.7017107,
Ostras Ferret,28029,Plaza de Arteijo,,40.4780545,-3.7062349,
Jimmy's Restaurant,28006,Calle de María de Molina,,40.4376303,-3.6797213,
La Encarnación,,,,40.4484004,-3.7028432,
La Máquina,,,,40.4764499,-3.6889165,
Desde 1911,,,,40.4484519,-3.7099045,
Descaro,,Plaza de España,regional,40.4226139,-3.711864,
Shangai Sehngjan,,,chinese,40.4233829,-3.7094332,
Vips,,,international,40.489386,-3.6119904,
Altivole,,,pizza,40.4884313,-3.6088036,
Qalido,,,,40.4896956,-3.6088563,
Guacatay,,,,40.49437,-3.6080971,
MARIA JOSÉ PARRILLA,,,,4.7302203,-74.2595908,
Maison Umami,,,,40.494248,-3.6131297,
Beeficious,,,,40.4943533,-3.615227,
Valdivieso,,Calle Fray Luis de León,spanish,40.4051639,-3.6988226,
Nuevo Gerardo,28016,Avenida de Alberto Alcocer,spanish,40.4580908,-3.6793861,
Casa Crimi,28028,Paseo del Marqués de Zafra,italian,40.4251684,-3.6627736,
Lao Tou,28026,Calle de Nicolás Sánchez,chinese,40.3851652,-3.7061605,
Atelier Gastrobar,,Calle del Embalse de Pinilla,,40.3597542,-3.5951201,
A las bravas,,,burger,40.3932833,-3.6577231,
,,Calle del Idioma Esperanto,,40.4192653,-3.6254706,
Gave mix,,,,40.4922692,-3.6120856,
Empanadas Argentinas,,,,40.4942649,-3.6133282,
Barra de Pintxos,,,,40.4909132,-3.6116971,
Las amigas,,,,40.3914342,-3.6608743,
La Gasolinera,,,,40.4416987,-3.6555979,
Insólito,,,grill,40.4413356,-3.6579689,
El Pitaco,28027,Avenida de Badajoz,,40.4438591,-3.6499665,
El 5 de Tirso,,Plaza de Tirso de Molina,,40.4121841,-3.7041895,
Café del Rio,,,,40.4162629,-3.7238413,
PANELA & CO Bernabeu,28036,Calle de Gutiérrez Solana,,40.4505285,-3.6881337,
Popeyes,28046,Paseo de la Castellana,,40.4581658,-3.6906152,
Bus Bar,,,thai,40.4403885,-3.708283,no
Brío chef,,Calle de Santa Engracia,,40.4378465,-3.6998045,no
Limo,,Calle de Ríos Rosas,,40.4415489,-3.6952899,
Sukao Food Fusion,,,,40.3996483,-3.6672384,
Neptuno Lounge,,,,40.4950356,-3.5669487,
La Chalana Bernabéu,,,,40.4512047,-3.6875412,
El Coto del Casar,,Corazón de María,,40.4413949,-3.6685604,
La Cabrera Madrid,28001,Calle de Velázquez,argentinian;steak_house;grill,40.4292498,-3.6840543,yes
Saona,28006,Calle de José Ortega y Gasset,,40.4296178,-3.672772,
Muñeca Brava,,,,40.4051364,-3.681655,
La Esquina Del 98,,Calle de Vallehermoso,,40.4394002,-3.7080991,no
100 Montaditos,,,sandwich,40.418395,-3.6207031,
Hakuna matata veggie,,,,40.4309431,-3.7103034,
Amor al Plato,28029,Calle del Capitán Blanco Argibay,,40.4665158,-3.7022205,
Mercato Italiano,,,,40.4415803,-3.6961438,
Restaurante Vicen's,,,,40.4595748,-3.6595648,
Ginza,,Plaza de las Cortes,japanese,40.4159377,-3.6958879,no
La Mafia,,Plaza de las Cortes,,40.4158182,-3.6955273,limited
La Martinuca,,Calle del Barquillo,,40.4209925,-3.6957737,limited
Mandarin Express,,,chinese,40.4504349,-3.7002056,
BUSAN Go!,28012,Calle de Sebastián Elcano,korean,40.4050698,-3.6979959,
La Toquilla,,Avenida de Nuestra Señora de Valvanera,,40.3913899,-3.7376896,
Perla del Pacífico,28053,Avenida del Monte Igueldo,,40.3958557,-3.668742,
Pocket Ramen,28004,Gran Vía,chinese,40.4214511,-3.7074746,
López & López,28012,Calle de los Cabestreros,italian_pizza,40.409469,-3.7042749,
Cafetería Casa America,28001,Calle del Marqués del Duero,breakfast;coffee_shop;spanish,40.4203745,-3.6917939,
Mr. Pizza,,Calle de Zurbano,,40.4365402,-3.6927883,limited
Pronto @ Mangiare,,Calle de García de Paredes,,40.4365306,-3.6926513,no
Dehesa Extremeña,,Calle de García de Paredes,,40.436511,-3.6922351,no
Masala Darbar,,,indian,40.4132634,-3.6966921,limited
Sol de Beirut,,,lebanese,40.4201695,-3.7127179,no
Asador Enrique,,,regional,40.3360377,-3.7190256,
Sushi Maxim,,,sushi,40.3970228,-3.6724115,yes
El Coto del Casar,28002,Calle del Corazón de María,spanish,40.441448,-3.6686641,
Navarro,,,steak_house,40.354658,-3.6861491,
Dragon Kitchen Villaverde,28041,Calle de La Pícara Molinera,asian;chinese,40.3543919,-3.7031779,
Restaurante Yorokobi,28020,,asian;japanese,40.4532016,-3.6999594,
Zheng Sushi,,,sushi,40.3537924,-3.6866144,
Ultramarines del Coso,,,spanish,40.4306489,-3.700349,
Bar Restaurante Neruda,,,,40.3915603,-3.6426379,
Gangnam,,,korean,40.4027501,-3.6716325,
Mamazzita,,,mexican,40.4267123,-3.6895084,
Restaurante Aduana,,Calle de Hermosilla,mediterranean,40.4264202,-3.6894352,
Restaurante Coreano GaRam,,Calle del Río,korean,40.4226181,-3.7110885,
Ostras Pedrín Chamberí,,Calle del Cardenal Cisneros,seafood,40.4317855,-3.7022401,
Restaurante Sabores,,,chinese,40.3861396,-3.7064849,
Restaurante Hong Du,,,chinese,40.3862221,-3.7065061,
Sabor Sichuan,,,chinese,40.3868828,-3.706466,
Restaurante Gong Fu,,,chinese,40.3866992,-3.7064277,
Restaurante Hong Kong 70,,,chinese,40.3864052,-3.7063739,
Bar Estación de Usera,,,spanish,40.3869404,-3.706399,
Casa de la Salteña Boliviana,,,,40.3869554,-3.7063016,
Bar Manchego,,,spanish,40.3870949,-3.7066589,
Bar La Concha,,,spanish,40.3872255,-3.7068269,
Zhangliang Mini Hot Pot,,,chinese,40.3863994,-3.7071567,
Chao Tian Men,,,chinese,40.3863326,-3.7071474,
Restaurante Liujie,,,chinese,40.3867977,-3.7060218,
Restaurante Centroamericano Los Nicas,,,,40.3862823,-3.7053222,
Chuan Shui Yao,,,chinese,40.3863695,-3.7051678,
Restaurante Boliviano 7 Machos,,,,40.3866853,-3.7054173,
Cervecería la Auténtica,,,spanish,40.3862076,-3.7045424,
Lechona Don Harol,,,,40.3861127,-3.7041302,
Taberna Andaluza Casa Ciri,,,spanish,40.3864186,-3.7039873,
Los Cantaritos,,,,40.3866356,-3.7041872,
Taberna Andaluza Sacromonte,,,spanish,40.3859833,-3.7076575,
El Vermut,,,spanish,40.385634,-3.7085572,
Cocina Fresca,,,chinese,40.3852825,-3.7070358,
Erandique,,,,40.3855569,-3.7070846,
,,,chinese,40.3853131,-3.7066917,
Cerveceria Angel Luis,,,spanish,40.3854492,-3.7063786,
Restaurante Sichuan,,,chinese,40.3854483,-3.7061851,
Vinateros 28,28030,Calle del Camino de los Vinateros,local;spanish,40.410448,-3.6573695,
百顺小吃,,,chinese,40.3850306,-3.7061342,
Locheng Paidang,,,chinese,40.3846906,-3.7079663,
Restaurante Yuanwei 缘味,,,chinese,40.3843596,-3.7061764,
Zheng Shi Shang (蒸食尚),,,chinese,40.3842924,-3.7059956,
Casa Jinlai,,,chinese,40.3842056,-3.7059801,
Redbean Usera Stage,,,chinese,40.38393,-3.706094,
Restaurante Bammbao,,,chinese,40.3838391,-3.7060803,
Restaurante Meile,,,chinese,40.3837616,-3.7060662,
Bar Cafetería El 26,,,spanish,40.3839784,-3.7080077,
Sidrería Los Asturianos,,,spanish,40.3836807,-3.7077906,
El Barranco,,,chinese,40.3832305,-3.7079211,
Restaurante Monteferro,28026,Calle de Antonio López,,40.3829209,-3.6956093,
Qi Li Xiang,28006,Calle de Ayala,chinese,40.4273545,-3.6745985,
As Padriñas Novas,,Calle de José Ortega y Gasset,,40.4297201,-3.6748121,
Fogones del Perú,28006,Calle Alcántara,,40.4292818,-3.6739272,
Menudeo,,Calle de José Ortega y Gasset,,40.4296984,-3.6745517,
Mytakys,28006,Calle de Ayala,,40.4272113,-3.6751507,
El Refugio,,Avenida de Filipinas,,40.4407565,-3.707795,no
La Caleta,,,,40.4377644,-3.7138684,limited
Biang Biang Bar,28004,Calle de Pelayo,chinese,40.4220976,-3.6989182,
Restaurante DCorazon,28012,Plaza Mayor,spanish,40.4158108,-3.7066615,
La Vaca y La Hurta,28001,Calle de Recoletos,spanish,40.422087,-3.6903816,
Lizarran,,Calle de Santa Engracia,,40.4371202,-3.6998999,no
,,,,40.3813548,-3.7675206,
Restaurante Churrería Ángel,,,,40.3837286,-3.7645919,
La Moñona,,,,40.4126191,-3.7267744,
Campiello,,,spanish,40.4057618,-3.712444,
La tapa de amistad,28013,Cuesta de Santo Domingo,filipino;spanish,40.4194522,-3.7095807,
El Santiamén,,Calle de Fernández de los Ríos,,40.4350223,-3.7051367,
Caluana,28012,Calle de la Bolsa,spanish,40.4151673,-3.705002,
La Santamaría,,,spanish,40.4241441,-3.7124806,
RedBar,,,,40.424618,-3.71144,no
Hong Kong 70,,Calle de Nicolás Sánchez,,40.3863901,-3.7063921,
Guo Rong,,Calle de Dolores Barranco,chinese,40.3833133,-3.7070824,
Frankie Burgers Ponzano | Hamburguesas Madrid,28003,C/ de Ponzano,burger,40.4404569,-3.6990487,
Casa Toro Taberna,28028,Calle de Julio Camba,mediterranean,40.4310924,-3.664349,
Taberna Al Andalus,,,spanish,40.3743227,-3.7414938,
福州小吃 Fuzhou,,,chinese,40.3857657,-3.7056646,
La Cuchara Restaurante Asador,,,steak_house,40.3853885,-3.7057538,
Restaurante Casablanca,,,latin_american,40.385325,-3.7057418,
Restaurante 88,,,chinese,40.3849969,-3.7055173,
Hola Bar,,,chinese,40.3848489,-3.7056592,
Bar Piscis,,,spanish,40.3833257,-3.7069436,
